hit_id,ch0,ch1,value
32501,152,326,0.0573143
32501,151,329,0.0366686
32501,151,341,0.0534353
32501,151,336,0.0572308
32501,151,338,0.0545902
32501,152,327,0.0626194
32501,151,342,0.0540705
32501,151,330,0.0648782
32501,151,344,0.0568181
32501,151,334,0.0549386
32501,151,343,0.0549352
32501,151,340,0.0515512
32501,151,332,0.066992
32502,250,892,0.0608861
32502,250,884,0.0300943
32502,250,895,0.0597984
32502,250,890,0.0547057
32502,251,877,0.0526886
32502,251,874,0.0600692
32502,250,894,0.0603232
32502,250,888,0.059678
32502,251,881,0.0627808
32502,251,884,0.0244624
32502,251,872,0.0259475
32502,251,879,0.0607988
32502,250,893,0.0420755
32502,250,885,0.0502006
32502,250,896,0.0518013
32502,250,889,0.0543394
32502,251,883,0.0516325
32502,251,880,0.0603277
32502,251,876,0.0613389
32502,250,897,0.014055
32502,251,878,0.0496313
32502,251,882,0.0570693
32502,251,873,0.0552037
32502,250,887,0.0598118
32502,250,891,0.059794
32502,250,886,0.051982
32502,251,875,0.0517404
32503,43,247,0.0443377
32503,44,243,0.0745439
32503,44,240,0.018036
32503,43,250,0.0458601
32503,43,253,0.0643776
32503,44,241,0.0610055
32503,43,249,0.0571335
32503,42,261,0.0554431
32503,43,258,0.0621677
32503,43,255,0.0510158
32503,44,247,0.0135071
32503,44,246,0.0485153
32503,43,254,0.0666122
32503,44,245,0.0567041
32503,42,262,0.0357558
32503,43,257,0.0574156
32503,44,242,0.0669413
32503,43,248,0.0680208
32503,43,260,0.0109409
32503,43,256,0.0517507
32503,42,260,0.0390217
32503,43,259,0.0682878
32503,44,244,0.0668653
32503,43,252,0.0598073
32503,43,251,0.0667757
32504,12,428,0.0141254
32504,11,437,0.0607072
32504,12,423,0.0558516
32504,12,418,0.00698143
32504,11,432,0.062102
32504,12,422,0.0525752
32504,12,427,0.0607759
32504,12,419,0.0537329
32504,11,429,0.0639762
32504,11,438,0.0651062
32504,11,428,0.0408575
32504,10,439,0.0270669
32504,11,435,0.0597067
32504,11,436,0.0535823
32504,10,441,0.0485963
32504,11,439,0.0332389
32504,11,431,0.0610445
32504,10,440,0.0546843
32504,12,425,0.0557614
32504,12,421,0.0580331
32504,12,424,0.0474715
32504,11,430,0.0550389
32504,12,426,0.0683211
32504,11,433,0.0603084
32504,12,420,0.0657245
32504,11,434,0.0475955
32505,293,1239,0.0601669
32505,292,1246,0.0543134
32505,292,1255,0.0517329
32505,293,1238,0.0504947
32505,293,1241,0.0571451
32505,292,1253,0.0566683
32505,292,1256,0.0588783
32505,293,1240,0.0585021
32505,292,1248,0.062792
32505,292,1259,0.055743
32505,292,1260,0.0585914
32505,292,1244,0.0533775
32505,293,1242,0.0541711
32505,292,1247,0.0589248
32505,292,1257,0.0637872
32505,292,1245,0.050469
32505,292,1250,0.0538291
32505,293,1237,0.0542844
32505,292,1261,0.0428271
32505,292,1258,0.060472
32505,292,1243,0.00570111
32505,292,1254,0.0655966
32505,292,1252,0.0578393
32505,292,1249,0.0551641
32505,293,1236,0.0591386
32505,293,1243,0.0544008
32505,293,1235,0.0156783
32505,292,1251,0.0673176
32506,297,1074,0.056388
32506,298,1066,0.00537411
32506,298,1056,0.0561178
32506,297,1072,0.0592284
32506,298,1055,0.0601881
32506,297,1073,0.0606798
32506,297,1066,0.0538089
32506,298,1062,0.0683054
32506,297,1068,0.0629668
32506,297,1071,0.0566665
32506,298,1061,0.0639221
32506,298,1058,0.0596931
32506,298,1060,0.0642161
32506,298,1051,0.0617937
32506,298,1054,0.0544885
32506,298,1065,0.0653535
32506,298,1064,0.0675975
32506,298,1053,0.0594138
32506,297,1069,0.0552614
32506,298,1063,0.0595634
32506,297,1076,0.0445084
32506,297,1075,0.0529212
32506,297,1067,0.0618456
32506,297,1070,0.0560463
32506,298,1050,0.00193247
32506,298,1052,0.0631488
32506,298,1057,0.0634409
32506,298,1059,0.0585557
32507,279,1114,0.0483591
32507,279,1115,0.0584521
32507,279,1119,0.0570598
32507,279,1117,0.0493503
32507,278,1126,0.0570852
32507,278,1133,0.0630083
32507,278,1130,0.0605616
32507,279,1125,0.022747
32507,278,1132,0.0690992
32507,279,1124,0.0532725
32507,278,1127,0.0695334
32507,278,1137,0.00867827
32507,278,1134,0.0459693
32507,278,1136,0.0549091
32507,279,1116,0.0566053
32507,279,1120,0.0592406
32507,279,1123,0.0625191
32507,279,1111,0.0424804
32507,278,1125,0.0287044
32507,278,1135,0.0572277
32507,279,1122,0.0550951
32507,279,1121,0.0570069
32507,279,1112,0.0565223
32507,278,1131,0.0612963
32507,278,1129,0.066975
32507,279,1118,0.0565809
32507,278,1128,0.0594803
32507,279,1113,0.0580615
32508,322,478,0.0602574
32508,322,484,0.052519
32508,322,483,0.0600875
32508,321,495,0.0746213
32508,322,487,0.0579813
32508,322,475,0.0222426
32508,322,485,0.0661736
32508,322,488,0.0594272
32508,322,481,0.0611603
32508,322,486,0.0594468
32508,322,482,0.0583491
32508,323,474,0.0260982
32508,322,477,0.0610613
32508,321,491,0.054105
32508,322,480,0.0617337
32508,322,489,0.00185012
32508,323,475,0.0373489
32508,322,479,0.0544333
32508,321,493,0.054871
32508,321,492,0.057148
32508,321,489,0.0499144
32508,321,490,0.0529092
32508,321,496,0.0377771
32508,321,494,0.0562837
32508,322,476,0.0513068
32509,302,62,0.0537529
32509,302,49,0.0403703
32509,302,54,0.0495413
32509,302,69,0.0523866
32509,302,51,0.0690932
32509,302,68,0.0676024
32509,302,65,0.0629502
32509,302,58,0.0585043
32509,302,53,0.0605709
32509,302,60,0.0654245
32509,302,55,0.0582634
32509,302,61,0.0593579
32509,302,57,0.058408
32509,302,67,0.0588499
32509,302,64,0.053996
32509,302,56,0.0710809
32509,302,52,0.0510604
32509,302,66,0.0631899
32509,302,59,0.0616901
32509,302,50,0.0533282
32509,302,70,0.0283287
32509,302,63,0.0588119
32510,3,1084,0.0528953
32510,3,1086,0.0592726
32510,4,1077,0.0105315
32510,2,1092,0.0588291
32510,3,1078,0.0071734
32510,2,1087,0.0104009
32510,1,1105,0.0103344
32510,2,1091,0.062999
32510,2,1088,0.0642264
32510,4,1078,0.0525375
32510,1,1098,0.0551003
32510,1,1100,0.0577325
32510,2,1093,0.0645156
32510,1,1103,0.0686737
32510,2,1089,0.0549208
32510,2,1094,0.0475458
32510,3,1083,0.0503701
32510,3,1079,0.063532
32510,1,1099,0.069528
32510,1,1101,0.055116
32510,2,1095,0.0492295
32510,1,1104,0.0476886
32510,1,1097,0.0696814
32510,3,1085,0.0645748
32510,3,1082,0.0521552
32510,3,1081,0.0359179
32510,3,1080,0.0636557
32510,2,1090,0.0422335
32510,1,1096,0.0141442
32510,2,1096,0.0358464
32510,1,1102,0.0619484
32510,3,1087,0.0445232
32511,31,638,0.0598653
32511,31,632,0.0574643
32511,33,616,0.0653488
32511,32,627,0.069551
32511,33,617,0.0580299
32511,31,633,0.0552762
32511,32,631,0.010867
32511,31,637,0.0552364
32511,33,618,0.0604733
32511,32,630,0.0481162
32511,33,621,0.0662097
32511,33,622,0.0601242
32511,33,620,0.052431
32511,32,625,0.057582
32511,31,631,0.045571
32511,33,623,0.014618
32511,32,626,0.0467418
32511,32,624,0.066336
32511,31,635,0.0570097
32511,32,623,0.0474471
32511,32,628,0.0625434
32511,31,639,0.00253826
32511,32,629,0.0550766
32511,33,615,0.0335055
32511,31,634,0.0637972
32511,31,636,0.0596578
32511,33,619,0.0488195
32512,22,191,0.016067
32512,21,202,0.0713418
32512,21,195,0.0527565
32512,21,199,0.0631691
32512,21,200,0.0715587
32512,21,208,0.031055
32512,20,208,0.021619
32512,21,206,0.05528
32512,22,193,0.0618779
32512,21,196,0.0423455
32512,20,210,0.0600533
32512,21,204,0.0612997
32512,20,211,0.0617842
32512,21,207,0.0607922
32512,21,197,0.0542548
32512,22,194,0.0231464
32512,21,194,0.0308049
32512,21,205,0.0630252
32512,21,198,0.0762821
32512,21,201,0.0625264
32512,20,209,0.0553169
32512,22,192,0.0490752
32512,21,203,0.0641182
32512,20,213,0.00456962
32512,20,212,0.0596812
32513,314,1225,0.0149197
32513,314,1210,0.0634878
32513,314,1211,0.0744812
32513,313,1229,0.0525657
32513,314,1216,0.0486272
32513,313,1230,0.0621266
32513,314,1217,0.0547451
32513,314,1209,0.069611
32513,314,1222,0.0577523
32513,314,1215,0.0614767
32513,313,1232,0.0544271
32513,313,1233,0.0537575
32513,314,1208,0.0607545
32513,314,1220,0.0562897
32513,314,1213,0.0598889
32513,313,1228,0.0553947
32513,314,1212,0.0504296
32513,314,1221,0.0547282
32513,313,1234,0.0200643
32513,314,1214,0.0574458
32513,314,1224,0.0689469
32513,313,1225,0.04759
32513,313,1231,0.0564271
32513,313,1226,0.051202
32513,314,1219,0.0568552
32513,314,1223,0.0522919
32513,314,1218,0.0563914
32513,313,1227,0.06115
32514,274,782,0.0313442
32514,274,790,0.0630756
32514,274,795,0.052106
32514,274,802,0.0501441
32514,274,792,0.0639395
32514,274,787,0.0607018
32514,274,806,0.0057743
32514,274,789,0.05176
32514,274,800,0.0464244
32514,274,784,0.0617654
32514,274,788,0.0641585
32514,274,785,0.0611113
32514,274,804,0.0618719
32514,274,783,0.0629567
32514,274,803,0.0595373
32514,274,805,0.0490899
32514,274,786,0.0680149
32514,274,791,0.0574034
32514,274,793,0.0506986
32514,274,797,0.0639308
32514,274,796,0.0579391
32514,274,794,0.0598117
32514,274,801,0.0639545
32514,274,798,0.0580676
32514,274,799,0.0563961
32515,43,147,0.0409985
32515,44,147,0.147465
32515,45,148,0.106428
32515,45,147,0.0432766
32516,91,125,0.0624925
32516,91,128,0.0609564
32516,90,144,0.0407916
32516,90,140,0.0452994
32516,90,143,0.0576245
32516,91,130,0.0550023
32516,91,127,0.0486051
32516,90,141,0.0551817
32516,91,123,0.0128978
32516,90,133,0.0413355
32516,91,129,0.0602538
32516,90,134,0.0630272
32516,91,124,0.0544042
32516,90,136,0.0607712
32516,91,133,0.0110749
32516,90,142,0.0667897
32516,91,131,0.0553533
32516,90,139,0.0500805
32516,91,132,0.0595732
32516,90,135,0.0584197
32516,90,145,0.00978823
32516,90,137,0.0469068
32516,91,126,0.0594904
32516,89,145,0.0100599
32516,90,138,0.0581528
32517,329,501,0.0117655
32517,328,501,0.180155
32517,327,501,0.128171
32518,64,210,0.0627578
32518,64,212,0.0703067
32518,64,209,0.0621885
32518,65,214,0.052816
32518,64,208,0.0390438
32518,63,207,0.0655859
32518,63,208,0.0274689
32518,63,206,0.0287201
32518,64,213,0.00115459
32518,65,213,0.06348
32518,65,215,0.0547394
32518,65,216,0.0103148
32518,64,211,0.0753786
32519,11,1254,0.0625003
32519,13,1236,0.0559832
32519,13,1231,0.0300111
32519,12,1240,0.0592619
32519,13,1235,0.0650712
32519,11,1251,0.0538411
32519,12,1249,0.0644519
32519,12,1245,0.0525427
32519,13,1238,0.0492408
32519,12,1243,0.0586097
32519,11,1253,0.0574168
32519,13,1237,0.0650326
32519,12,1244,0.0511744
32519,12,1241,0.0481682
32519,12,1239,0.0515176
32519,13,1233,0.0479469
32519,12,1238,0.0148049
32519,13,1234,0.0607233
32519,12,1248,0.0586582
32519,12,1250,0.0655339
32519,12,1247,0.056417
32519,12,1246,0.0633007
32519,12,1251,0.00751508
32519,12,1242,0.0599565
32519,11,1255,0.0620831
32519,13,1232,0.061005
32519,11,1252,0.0539722
32519,11,1257,0.061596
32519,11,1256,0.0598532
32520,214,770,0.0554584
32520,214,769,0.0655691
32520,213,777,0.0546602
32520,214,775,0.0502071
32520,213,779,0.055122
32520,213,787,0.0572016
32520,213,783,0.0499251
32520,213,788,0.0452019
32520,213,782,0.0647432
32520,213,786,0.0575112
32520,214,773,0.055359
32520,213,775,0.0134058
32520,213,781,0.0582344
32520,214,771,0.053688
32520,214,766,0.0513625
32520,213,785,0.0536385
32520,214,772,0.0589401
32520,213,778,0.0528226
32520,213,780,0.0516339
32520,213,776,0.0638129
32520,214,774,0.0573157
32520,213,784,0.061452
32520,214,767,0.0522987
32520,214,768,0.0589158
32521,282,793,0.0639864
32521,282,795,0.0499211
32521,282,792,0.052131
32521,283,786,0.0583097
32521,282,788,0.0520562
32521,283,787,0.0343546
32521,283,777,0.0579318
32521,282,796,0.0174783
32521,283,780,0.0617715
32521,283,778,0.0601881
32521,282,787,0.0241266
32521,283,776,0.0539556
32521,283,779,0.0540337
32521,283,771,0.0163802
32521,283,781,0.0561952
32521,283,783,0.0547897
32521,283,784,0.0589765
32521,283,773,0.0528091
32521,283,774,0.0569093
32521,283,775,0.0452692
32521,282,794,0.0592854
32521,282,790,0.0585316
32521,282,791,0.0594935
32521,283,785,0.0600413
32521,282,789,0.0508773
32521,283,782,0.0559026
32521,283,772,0.0573328
32522,327,180,0.000708313
32522,328,174,0.0597554
32522,327,190,0.0531737
32522,327,182,0.0658474
32522,327,188,0.0595237
32522,328,179,0.0566121
32522,327,181,0.0531804
32522,328,173,0.0397409
32522,328,175,0.0373217
32522,327,194,0.0627244
32522,328,176,0.0684436
32522,327,193,0.0469476
32522,327,191,0.0535575
32522,328,177,0.0602393
32522,327,183,0.0604325
32522,327,185,0.056293
32522,327,186,0.0557581
32522,327,184,0.0587624
32522,327,189,0.056931
32522,327,192,0.0584546
32522,327,195,0.0302146
32522,327,187,0.0474736
32522,328,178,0.0610468
32522,328,180,0.0642842
32523,103,195,0.0472005
32523,104,187,0.0617235
32523,105,176,0.0613686
32523,104,180,0.061064
32523,104,181,0.0553283
32523,103,189,0.0477544
32523,104,185,0.0574356
32523,103,192,0.0635526
32523,103,190,0.0615205
32523,105,173,0.00405535
32523,104,188,0.0522495
32523,104,177,0.0331169
32523,105,175,0.0521819
32523,103,193,0.0661915
32523,104,183,0.0514702
32523,104,179,0.0598865
32523,103,194,0.0672249
32523,104,186,0.0593297
32523,103,191,0.0598352
32523,105,177,0.0212121
32523,104,182,0.0552058
32523,104,178,0.0523928
32523,103,188,0.00592133
32523,105,174,0.0493656
32523,104,184,0.0605229
32524,205,995,0.0579773
32524,205,988,0.0646563
32524,205,983,0.0581247
32524,206,980,0.0601667
32524,206,981,0.0520365
32524,205,987,0.0583501
32524,205,984,0.0608523
32524,206,982,0.0283743
32524,205,986,0.0634506
32524,204,996,0.0629671
32524,205,994,0.0635676
32524,205,991,0.0588423
32524,205,990,0.0445088
32524,204,1002,0.0567953
32524,204,998,0.0464671
32524,204,1001,0.0582573
32524,205,982,0.0341955
32524,204,997,0.0481915
32524,206,978,0.0595592
32524,206,977,0.0145105
32524,204,995,0.00523209
32524,205,993,0.0535985
32524,204,999,0.0504312
32524,205,985,0.0601099
32524,206,979,0.0486189
32524,204,1000,0.0570276
32524,204,1003,0.02877
32524,205,992,0.0526089
32524,205,989,0.0590819
32525,169,1216,0.0641751
32525,168,1233,0.0531306
32525,168,1228,0.0509349
32525,169,1223,0.0360655
32525,169,1214,0.0657866
32525,169,1212,0.060391
32525,169,1213,0.060245
32525,168,1224,0.058404
32525,169,1215,0.0488474
32525,169,1220,0.0533487
32525,169,1221,0.0512867
32525,169,1210,0.053532
32525,169,1222,0.0535115
32525,168,1230,0.0598558
32525,168,1227,0.0670982
32525,168,1229,0.0619559
32525,169,1219,0.0498007
32525,168,1225,0.0566146
32525,169,1208,0.00285559
32525,168,1226,0.063432
32525,168,1223,0.0172522
32525,169,1218,0.0576773
32525,169,1209,0.0583618
32525,169,1211,0.0592006
32525,168,1231,0.0578789
32525,169,1217,0.05678
32525,168,1232,0.05459
32525,168,1234,0.0521219
32526,38,504,0.0627857
32526,36,505,0.0598779
32526,37,504,0.103034
32526,36,504,0.04325
32526,35,505,0.0509881
32527,206,458,0.0523385
32527,206,449,0.0629404
32527,207,472,0.0582418
32527,207,471,0.0525079
32527,206,452,0.0617748
32527,206,461,0.0453455
32527,206,460,0.0601748
32527,207,474,0.0470617
32527,206,454,0.0503963
32527,207,466,0.0642091
32527,207,468,0.0568632
32527,206,455,0.0599003
32527,206,457,0.0574095
32527,206,448,0.0425011
32527,206,463,0.0594914
32527,207,469,0.0506573
32527,207,464,0.0359104
32527,206,459,0.0575314
32527,207,470,0.0611236
32527,207,473,0.0620949
32527,206,462,0.0426078
32527,206,453,0.0481474
32527,206,451,0.0561092
32527,207,465,0.0590469
32527,206,456,0.0594418
32527,206,464,0.0193054
32527,207,467,0.054812
32527,206,450,0.0610195
32528,99,202,0.0470233
32528,97,216,0.0470756
32528,98,203,0.0595373
32528,97,218,0.0585894
32528,98,208,0.0616076
32528,98,211,0.0623734
32528,99,200,0.0628838
32528,98,206,0.0581828
32528,99,201,0.0557548
32528,99,198,0.0615742
32528,98,212,0.0628828
32528,98,213,0.0142793
32528,97,215,0.060491
32528,99,197,0.0228067
32528,98,207,0.0530128
32528,98,210,0.0678935
32528,98,205,0.0557852
32528,98,202,0.0142446
32528,97,217,0.0634002
32528,97,219,0.014112
32528,97,213,0.0377801
32528,97,214,0.0555374
32528,98,209,0.0595675
32528,98,204,0.0616288
32528,99,199,0.0588505
32529,208,1007,0.0538662
32529,208,1020,0.0504662
32529,209,1002,0.0674109
32529,209,1005,0.0647611
32529,208,1021,0.0468067
32529,208,1011,0.055198
32529,208,1009,0.0593703
32529,208,1017,0.054967
32529,208,1018,0.0459526
32529,209,1006,0.0429546
32529,209,1001,0.0642584
32529,208,1013,0.0473703
32529,209,1000,0.0575302
32529,209,996,0.0482158
32529,208,1019,0.056113
32529,208,1016,0.0598005
32529,208,1008,0.0523438
32529,208,1014,0.0584228
32529,208,1012,0.063213
32529,208,1006,0.00383461
32529,208,1010,0.0645298
32529,208,1015,0.0543205
32529,209,1004,0.0623055
32529,209,998,0.0570721
32529,209,997,0.0571216
32529,209,999,0.0541584
32529,209,1003,0.0636126
32530,80,597,0.0558019
32530,79,604,0.0557312
32530,79,606,0.0513004
32530,79,601,0.0524514
32530,80,594,0.0529618
32530,80,590,0.0615035
32530,80,589,0.0232053
32530,79,602,0.0594819
32530,79,609,0.0461209
32530,79,607,0.0520601
32530,79,605,0.0529945
32530,80,591,0.059624
32530,80,598,0.0528334
32530,80,593,0.0618912
32530,81,588,0.0581231
32530,81,589,0.0325221
32530,80,599,0.0500546
32530,79,608,0.0501874
32530,80,595,0.0507353
32530,79,610,0.00549777
32530,79,600,0.0595539
32530,81,587,0.0474958
32530,81,586,0.0552598
32530,79,603,0.0554032
32530,79,599,0.000550914
32530,80,596,0.0536559
32530,80,592,0.0661454
32531,2,60,0.0601655
32531,2,58,0.0503928
32531,1,64,0.0528444
32531,1,73,0.011199
32531,2,62,0.044307
32531,2,61,0.0653222
32531,1,72,0.0684997
32531,1,65,0.0543614
32531,1,67,0.0607555
32531,1,63,0.0210317
32531,0,74,0.0560732
32531,1,68,0.0598845
32531,2,55,0.0554765
32531,2,56,0.061803
32531,0,75,0.0294051
32531,2,57,0.0643149
32531,1,69,0.0706558
32531,2,59,0.0597933
32531,1,66,0.0589127
32531,2,54,0.0472913
32531,2,63,0.0462158
32531,1,71,0.0540307
32531,0,73,0.039071
32531,1,70,0.0572805
32532,203,416,0.000711379
32532,203,415,0.303499
32533,305,122,0.0629348
32533,305,114,0.0510051
32533,305,115,0.0598415
32533,305,125,0.0545947
32533,305,118,0.0506822
32533,305,126,0.0526606
32533,305,117,0.0501837
32533,305,124,0.0645791
32533,305,112,0.0604815
32533,305,123,0.0551576
32533,305,121,0.0550816
32533,305,113,0.063928
32533,306,108,0.0430572
32533,305,129,0.0387005
32533,305,128,0.0585044
32533,306,109,0.0561526
32533,305,127,0.0497178
32533,306,110,0.053369
32533,306,111,0.00599831
32533,305,111,0.0570321
32533,305,120,0.0571647
32533,305,116,0.0494665
32533,305,119,0.0467645
32534,331,489,0.065141
32534,331,485,0.0538602
32534,330,494,0.0554393
32534,331,486,0.0542898
32534,330,493,0.0561987
32534,331,488,0.054164
32534,330,492,0.0522907
32534,331,484,0.0625889
32534,330,503,0.0442701
32534,331,483,0.0204337
32534,330,499,0.0551541
32534,330,502,0.0442876
32534,330,504,0.0520138
32534,330,501,0.058685
32534,330,500,0.0579926
32534,330,505,0.0574306
32534,330,491,0.0156547
32534,330,495,0.0604936
32534,331,490,0.0637943
32534,330,498,0.0575818
32534,331,491,0.0421456
32534,330,497,0.0661496
32534,330,496,0.0583763
32534,331,487,0.0593306
32535,137,415,0.0554192
32535,136,419,0.0602249
32535,136,417,0.053421
32535,136,424,0.0582543
32535,137,409,0.0625324
32535,136,423,0.0580028
32535,137,416,0.0381298
32535,137,408,0.0599453
32535,136,422,0.0643077
32535,137,414,0.0610777
32535,137,406,0.0528605
32535,136,416,0.0182857
32535,136,425,0.0536742
32535,136,426,0.0585617
32535,137,410,0.0502522
32535,137,413,0.0529382
32535,136,420,0.0650176
32535,137,404,0.026432
32535,137,411,0.0593775
32535,136,418,0.0611677
32535,137,405,0.0562802
32535,136,427,0.0128639
32535,137,407,0.0607448
32535,137,412,0.0539763
32535,136,421,0.0524909
32536,178,1182,0.0519761
32536,179,1166,0.0506261
32536,179,1173,0.0562277
32536,178,1190,0.0568414
32536,179,1170,0.053823
32536,179,1174,0.055657
32536,178,1178,0.0584143
32536,178,1186,0.0582696
32536,179,1171,0.0496254
32536,178,1181,0.0599387
32536,178,1183,0.0546577
32536,178,1176,0.0683329
32536,179,1168,0.065687
32536,179,1169,0.0618912
32536,178,1180,0.0566291
32536,178,1188,0.051967
32536,178,1191,0.0140254
32536,178,1189,0.0504377
32536,179,1172,0.0563184
32536,178,1175,0.0137579
32536,179,1165,0.0242193
32536,178,1187,0.0519165
32536,179,1167,0.0464098
32536,178,1185,0.0539874
32536,178,1184,0.0538668
32536,178,1179,0.0480758
32536,178,1177,0.0614533
